,income_total_count,census_tract,less_than_10000_percentage_total,10000_to_14999_percentage_total,15000_to_19999_percentage_total,20000_to_24999_percentage_total,25000_to_29999_percentage_total,30000_to_34999_percentage_total,35000_to_39999_percentage_total,40000_to_44999_percentage_total,45000_to_49999_percentage_total,50000_to_59999_percentage_total,60000_to_74999_percentage_total,75000_to_99999_percentage_total,100000_to_124999_percentage_total,125000_to_149999_percentage_total,150000_to_199999_percentage_total,200000_or_more_percentage_total,race_total_count,white_alone_percentage_total,black_or_african_american_alone_percentage_total,american_indian_and_alaska_native_alone_percentage_total,asian_alone_percentage_total,native_hawaiian_and_other_pacific_islander_alone_percentage_total,some_other_race_alone_percentage_total,home_own_rent_total,owner_occupied_percentage_total,renter_occupied_percentage_total,less_than_10000_standardized,10000_to_14999_standardized,15000_to_19999_standardized,20000_to_24999_standardized,25000_to_29999_standardized,30000_to_34999_standardized,35000_to_39999_standardized,40000_to_44999_standardized,45000_to_49999_standardized,50000_to_59999_standardized,60000_to_74999_standardized,75000_to_99999_standardized,100000_to_124999_standardized,125000_to_149999_standardized,150000_to_199999_standardized,200000_or_more_standardized,white_alone_standardized,black_or_african_american_alone_standardized,american_indian_and_alaska_native_alone_standardized,asian_alone_standardized,native_hawaiian_and_other_pacific_islander_alone_standardized,some_other_race_alone_standardized,owner_occupied_standardized,renter_occupied_standardized
493,"1,977",8059010307,0.054122408,0.04400607,0.051087506,0.04400607,0.087000506,0.041982802,0.02933738,0.036418816,0.042994436,0.033889732,0.14162873,0.107738998,0.062721295,0.147698533,0.049570056,0.025796662,"4,106",0.886994642,0.018265952,0.018753044,0.015099854,0.001461276,0.059425231,"1,999",0.425212606,0.574787394,0.170528539,0.159037738,0.306525038,0.132018209,0.408944407,0.235579611,0.168023176,0.222333889,0.226127493,0.116700932,0.512643871,0.246260568,0.062721295,0.497816695,0.127636907,0.038694992,0.858114531,0.039422802,0.093765222,0.05085934,0.048345025,0.116897521,0.433198164,0.566801836
494,"2,330",8059010308,0.048497854,0.019313305,0.006866953,0.010300429,0.01888412,0.020600858,0.01888412,0.018025751,0,0.058369099,0.086695279,0.213304721,0.096995708,0.157081545,0.177253219,0.048927039,"5,901",0.926622606,0.008303677,0.008812066,0.022877478,0.001016777,0.032367395,"2,271",0.726992514,0.273007486,0.152806731,0.069798196,0.041201717,0.030901288,0.088764488,0.115598339,0.108154506,0.110045733,0,0.200996816,0.313804997,0.487553648,0.096995708,0.52944206,0.456405631,0.073390558,0.90786998,0.017921553,0.044060329,0.077055942,0.033639158,0.063671073,0.743645126,0.256354874
495,"2,732",8059010402,0.064055637,0.046852123,0.016471449,0.040629575,0.045754026,0.049414348,0.055270864,0.027818448,0.066617862,0.047218155,0.13909224,0.188140556,0.095900439,0.020863836,0.071742313,0.024158126,"5,302",0.833270464,0.020181064,0.023953225,0.025650698,0.002263297,0.094681252,"2,408",0.428571429,0.571428571,0.201826094,0.169323361,0.098828697,0.121888726,0.215066027,0.277280514,0.316551311,0.169829345,0.350373946,0.162598002,0.50346271,0.430035557,0.095900439,0.070321388,0.184727792,0.036237189,0.790660383,0.043556124,0.119766126,0.086396702,0.074879167,0.186250914,0.436653451,0.563346549
496,"2,440",8059010403,0.040163934,0.044672131,0.03852459,0.068852459,0.007377049,0.084016393,0.038114754,0.038934426,0.032377049,0.106967213,0.083606557,0.175819672,0.135245902,0.027459016,0.049180328,0.028688525,"4,746",0.813737885,0.021491783,0.021070375,0.026548673,0.000842815,0.11630847,"2,481",0.364772269,0.635227731,0.12654827,0.16144488,0.231147541,0.206557377,0.034675695,0.471444216,0.218293592,0.237691481,0.170285778,0.368346774,0.302624962,0.401873536,0.135245902,0.09255039,0.126633405,0.043032787,0.766135978,0.046385005,0.105351875,0.089421261,0.027883786,0.228794596,0.371021993,0.628978007
497,"1,547",8059010405,0.043956044,0.044602456,0.036199095,0.060116354,0.068519716,0.063348416,0.058823529,0.017453135,0.064641241,0.067226891,0.111182935,0.097608274,0.177763413,0.025210084,0.038784745,0.024563672,"2,364",0.867174281,0.0321489,0.021573604,0.02284264,0,0.056260575,"1,441",0.136016655,0.863983345,0.138496424,0.161193076,0.21719457,0.180349063,0.322075765,0.355469251,0.336898396,0.106549959,0.339977987,0.231499051,0.402441297,0.223104626,0.177763413,0.084970382,0.099866033,0.036845507,0.833228798,0.069385911,0.10786802,0.076938598,0,0.110672211,0.135696567,0.864303433
498,"1,257",8059010406,0.039777247,0,0.028639618,0.027844073,0.045346062,0.070007955,0.023866348,0.117740652,0.061256961,0.190135243,0.052505967,0.142402546,0.095465394,0.039777247,0.041368337,0.023866348,"2,516",0.6709062,0.015103339,0.019475358,0.021462639,0.003577107,0.269475358,941,0.620616366,0.379383634,0.125329899,0,0.171837709,0.08353222,0.213148398,0.392838163,0.136689087,0.718797032,0.322178503,0.654739908,0.190052272,0.325491533,0.095465394,0.134068886,0.106518472,0.035799523,0.586801645,0.032597038,0.097376789,0.072290479,0.118345393,0.530094718,0.634213877,0.365786123
499,"2,308",8059010502,0.064991334,0.02339688,0.030329289,0.025996534,0.05372617,0.029896014,0.041594454,0.020797227,0.026429809,0.099220104,0.093154246,0.10355286,0.134315425,0.06542461,0.079289428,0.107885615,"4,726",0.882141346,0.014600085,0.01988997,0.019043589,0.000846382,0.063478629,"2,258",0.667847653,0.332152347,0.204774284,0.08455622,0.181975737,0.077989601,0.252538953,0.16775658,0.238222782,0.126965366,0.139006511,0.341669229,0.337184081,0.236692251,0.134315425,0.220513112,0.204160701,0.161828423,0.852020907,0.031510881,0.099449852,0.064142631,0.028001788,0.124871106,0.682801637,0.317198363
500,"2,029",8059010503,0.074420897,0.0340069,0.012814194,0.036964022,0.028092656,0.102513553,0.027106949,0.074913751,0.035485461,0.061113849,0.02316412,0.113849187,0.069492361,0.064563825,0.1020207,0.139477575,"4,291",0.897226754,0.01141925,0.008156607,0.028198555,0.002330459,0.052668376,"1,977",0.655538695,0.344461305,0.23448489,0.122900783,0.076885165,0.110892065,0.132049057,0.575237996,0.155248891,0.457342307,0.186634343,0.210448497,0.083845589,0.260226713,0.069492361,0.217611841,0.262690981,0.209216363,0.870961603,0.02464579,0.040783034,0.094978397,0.07710117,0.103605866,0.670139168,0.329860832
501,"1,236",8059010504,0.025080906,0.009708738,0,0.035598706,0.006472492,0.022653722,0.015372168,0.013754045,0.063915858,0.022653722,0.058252427,0.113268608,0.094660194,0.075242718,0.19012945,0.253236246,"2,745",0.953369763,0.004007286,0.003278689,0.021857923,0,0.017486339,"1,256",0.867834395,0.132165605,0.07902476,0.035087335,0,0.106796117,0.030423839,0.127117645,0.0880406,0.083967319,0.336162862,0.078009187,0.210852344,0.258899676,0.094660194,0.253604966,0.489560371,0.379854369,0.94145275,0.008648793,0.016393443,0.073621876,0,0.034398009,0.888531955,0.111468045
502,"1,768",8059010603,0.040158371,0.018665158,0.05260181,0.115384615,0.028846154,0.06561086,0.02658371,0.03959276,0.04638009,0.051470588,0.087669683,0.097285068,0.077488688,0.114819005,0.077488688,0.059954751,"3,150",0.84984127,0.020952381,0.021269841,0.026666667,0.001269841,0.08,"1,510",0.579470199,0.420529801,0.126530741,0.067455798,0.31561086,0.346153846,0.135590858,0.368164581,0.15225216,0.241710556,0.243934206,0.177241461,0.317331982,0.222365869,0.077488688,0.386996514,0.199524013,0.089932127,0.811466092,0.045220833,0.106349206,0.089818689,0.042011571,0.157370892,0.591886001,0.408113999
503,989,8059010604,0.010111223,0.054600607,0.023255814,0.062689585,0.022244692,0.06471183,0.002022245,0.029322548,0.046511628,0.11223458,0.103134479,0.186046512,0.071789687,0.091001011,0.103134479,0.01718908,"2,152",0.82295539,0.018122677,0.032063197,0.031133829,0.000929368,0.094795539,"1,043",0.625119847,0.374880153,0.031858379,0.197326346,0.139534884,0.188068756,0.104560797,0.363119824,0.011581947,0.179011752,0.244626021,0.386485208,0.373308851,0.425249169,0.071789687,0.306718162,0.265558828,0.02578362,0.777709147,0.039113575,0.160315985,0.104864989,0.030747316,0.186475732,0.638846697,0.361153303
504,"2,424",8059010701,0.117161716,0.047442244,0.166666667,0.03960396,0.020627063,0.025165017,0.018564356,0.010313531,0.017739274,0.060643564,0.110973597,0.090759076,0.060231023,0.03630363,0.11509901,0.062706271,"3,656",0.891137856,0.015043764,0.012035011,0.021061269,0.000820569,0.059901532,"1,974",0.516717325,0.483282675,0.369152391,0.171456056,1,0.118811881,0.096957159,0.141209364,0.106323132,0.062963264,0.093298992,0.208829048,0.401683573,0.207449316,0.060231023,0.122361089,0.29636605,0.094059406,0.863316601,0.032468459,0.060175055,0.070938584,0.027147794,0.117834469,0.527330879,0.472669121
505,"2,277",8059010702,0.039525692,0.054018445,0.041282389,0.042160738,0.04435661,0.034255599,0.041721563,0.10188845,0.046113307,0.07773386,0.117698726,0.115942029,0.09178744,0.04743083,0.058410189,0.045674133,"4,448",0.714928058,0.032598921,0.026978417,0.021582734,0.004046763,0.199865108,"2,258",0.39061116,0.60938884,0.124537298,0.195222418,0.247694335,0.126482213,0.208497493,0.19221968,0.238950773,0.622020634,0.242531069,0.267680309,0.426026065,0.265010352,0.09178744,0.159865224,0.150399182,0.068511199,0.642073908,0.070357176,0.134892086,0.072694982,0.133883547,0.393161879,0.397602972,0.602397028
506,"1,137",8059010801,0.01055409,0.020228672,0.032541777,0.028144239,0.024626209,0.007915567,0.009674582,0.045734389,0,0.01759015,0.10114336,0.145998241,0.135444151,0.109058927,0.211961302,0.099384345,"2,314",0.930423509,0.00821089,0.010803803,0.013828868,0.002592913,0.034140017,"1,092",0.835164835,0.164835165,0.033253759,0.073106329,0.19525066,0.084432718,0.115755081,0.044416908,0.055408971,0.279204695,0,0.060572531,0.366101731,0.333710265,0.135444151,0.36758222,0.545774753,0.149076517,0.912642257,0.017721294,0.054019015,0.046578404,0.085784215,0.067158062,0.854924133,0.145075867
507,"2,162",8059010901,0.050878816,0.023126735,0.018038853,0.062904718,0.011100833,0.019888992,0.057816836,0.020351526,0.036540241,0.101295097,0.067992599,0.093894542,0.159574468,0.053654024,0.132747456,0.090194265,"4,671",0.887604367,0.028901734,0.017126954,0.022050953,0.004923999,0.039391993,"2,009",0.62767546,0.37232454,0.16030865,0.083579914,0.108233117,0.188714154,0.052179276,0.111603816,0.33113279,0.1242444,0.192181914,0.348814568,0.246108182,0.214616096,0.159574468,0.180840448,0.341808667,0.135291397,0.858880081,0.06237766,0.085634768,0.074272037,0.16290614,0.077489414,0.641475708,0.358524292
508,"1,080",8059010902,0.006481481,0.022222222,0.073148148,0.086111111,0.052777778,0.034259259,0.064814815,0.037037037,0.02962963,0.161111111,0.148148148,0.093518519,0.092592593,0.032407407,0.050925926,0.014814815,"2,737",0.783704786,0.042747534,0.034344172,0.042747534,0.000730727,0.095725247,"1,077",0.311977716,0.688022284,0.020421811,0.080311011,0.438888889,0.258333333,0.248081052,0.192240216,0.371212121,0.226108075,0.155835836,0.554793907,0.536241763,0.213756614,0.092592593,0.109228901,0.131128109,0.022222222,0.728427498,0.092260592,0.171720862,0.143982279,0.024175456,0.188304593,0.316711191,0.683288809
509,"2,222",8059001100,0.071557156,0.047254725,0.04680468,0.022052205,0.03420342,0.03420342,0.033753375,0.051755176,0.092709271,0.03150315,0.179567957,0.131863186,0.054005401,0.045454545,0.087308731,0.0360036,"5,086",0.839166339,0.024773889,0.026543453,0.02143138,0.005112072,0.082972867,"2,279",0.546731022,0.453268978,0.225461832,0.170778365,0.280828083,0.066156616,0.160772599,0.191926885,0.193314786,0.315961104,0.487600652,0.108482622,0.649969905,0.301401569,0.054005401,0.153204173,0.224809437,0.054005401,0.798063032,0.053468668,0.132717263,0.072185193,0.169128375,0.163218926,0.558206563,0.441793437
510,"1,506",8059011101,0.06374502,0.021912351,0.005976096,0.020584329,0,0.005312085,0.04249668,0.032536521,0.077025232,0.096945551,0.107569721,0.151394422,0.040504648,0.172642762,0.055776892,0.105577689,"2,890",0.835640138,0.03183391,0.015224913,0.031487889,0.005882353,0.079930796,,,,0.200847404,0.079191136,0.035856574,0.061752988,0,0.029807894,0.243390076,0.198632791,0.405111087,0.333836696,0.389362794,0.346044394,0.040504648,0.581891015,0.143618762,0.158366534,0.793635661,0.068706078,0.076124567,0.106057535,0.194612424,0.157234758,,
511,"1,336",8059011102,0.118263473,0.033682635,0.041167665,0.130988024,0.038173653,0.048652695,0.070359281,0.042664671,0,0.107035928,0.127994012,0.042664671,0.047904192,0.080838323,0.023952096,0.045658683,"2,722",0.684790595,0.06098457,0.040044085,0.018736223,0.0095518,0.185892726,,,,0.3726238,0.12172889,0.247005988,0.392964072,0.179434609,0.273006618,0.402966794,0.260464317,0,0.368583398,0.463291209,0.097519247,0.047904192,0.272464906,0.061673754,0.068488024,0.604234393,0.131620987,0.200220426,0.063107363,0.316012827,0.365676301,,
512,"1,648",8059011202,0.009708738,0.019417476,0.044902913,0.012135922,0.077063107,0.025485437,0.033980583,0.021237864,0.02184466,0.09223301,0.11407767,0.145024272,0.151092233,0.059466019,0.082524272,0.089805825,"4,848",0.890676568,0.013820132,0.012788779,0.016914191,0.000412541,0.065387789,"1,706",0.778429074,0.221570926,0.03059023,0.07017467,0.269417476,0.036407767,0.36223383,0.14300735,0.194616064,0.129655419,0.114891105,0.317608832,0.412919173,0.33148405,0.151092233,0.200429731,0.212490033,0.134708738,0.862737425,0.029827535,0.063943894,0.056970394,0.013648561,0.128626683,0.796558933,0.203441067
513,"1,392",8059001130,0.121408046,0.043821839,0.034482759,0.004310345,0.024425287,0.049568966,0.040229885,0.034482759,0.039511494,0.063936782,0.064655172,0.11637931,0.13433908,0.114942529,0.038074713,0.075431034,"2,608",0.870782209,0.008052147,0.014570552,0.020322086,0,0.086273006,"1,439",0.610840862,0.389159138,0.3825317,0.158371929,0.206896552,0.012931034,0.11481065,0.278148122,0.230407524,0.210514415,0.207809102,0.220169401,0.234027925,0.266009852,0.13433908,0.387412851,0.098037787,0.113146552,0.837758782,0.017378684,0.072852761,0.068448867,0,0.169710749,0.624157623,0.375842377
514,"1,086",8059011401,0.037753223,0.05893186,0.045119705,0.038674033,0.02854512,0.165745856,0.051565378,0.007366483,0.111418048,0.063535912,0.174033149,0.076427256,0.0893186,0.015653775,0.021178637,0.014732965,"2,313",0.666234328,0.047557285,0.028534371,0.027237354,0.003458712,0.226977951,"1,122",0.344919786,0.655080214,0.118952615,0.212979476,0.270718232,0.116022099,0.134175853,0.930055696,0.29532898,0.044971772,0.585998706,0.218788986,0.629935939,0.174690871,0.0893186,0.052760921,0.054532433,0.022099448,0.58093581,0.10264132,0.142671855,0.091740879,0.114428403,0.446496532,0.350599351,0.649400649
515,"1,996",8059011402,0.092685371,0.073647295,0.082665331,0.059118236,0.04008016,0.041583166,0.057114228,0.016533066,0.063126253,0.103206413,0.075651303,0.140280561,0.072645291,0.034569138,0.02254509,0.024549098,"3,311",0.732709151,0.044095439,0.026578073,0.02295379,0.003926306,0.16973724,"1,774",0.281848929,0.718151071,0.292032478,0.26616099,0.495991984,0.177354709,0.188396116,0.23333712,0.327108763,0.100933014,0.332009966,0.355396276,0.273829868,0.320641283,0.072645291,0.116514997,0.058050884,0.036823647,0.664399211,0.095169733,0.132890365,0.077312976,0.129898356,0.33389626,0.285717112,0.714282888
516,"1,942",8059011551,0.035015448,0.047888774,0.007723996,0.029351184,0.029866117,0.026261586,0.10092688,0.139546859,0.029866117,0.057672503,0.076210093,0.190525232,0.047373841,0.146240989,0.019567456,0.015962925,"3,479",0.751077896,0.056625467,0.018970969,0.020695602,0.004599023,0.148031043,,,,0.110326451,0.173069815,0.046343975,0.088053553,0.14038518,0.147362584,0.578035764,0.851922135,0.157079634,0.198598053,0.275852483,0.435486244,0.047373841,0.492904054,0.050383837,0.023944387,0.687462347,0.122212878,0.094854843,0.069706945,0.152154583,0.291197217,,
517,"1,049",8059011552,0.179218303,0.064823642,0.071496663,0.026692088,0.120114395,0.04099142,0.076263108,0.051477598,0.01620591,0.086749285,0.103908484,0.013346044,0.017159199,0.103908484,0.011439466,0.01620591,"2,433",0.697903822,0.050143855,0.044389642,0.023427867,0,0.184134813,,,,0.564679892,0.234272348,0.428979981,0.080076263,0.564595681,0.230016634,0.436779617,0.314266515,0.085234329,0.298725361,0.376110465,0.030505243,0.017159199,0.350222695,0.029455244,0.024308866,0.62069889,0.108223829,0.221948212,0.078909761,0,0.362218247,,
518,"1,236",8059011601,0.040453074,0.040453074,0.030744337,0.033171521,0.046116505,0.033171521,0.084142395,0.065533981,0.003236246,0.037216828,0.086569579,0.137540453,0.196601942,0.014563107,0.13592233,0.014563107,"2,989",0.657745065,0.026430244,0.032117765,0.030779525,0,0.2529274,"1,341",0.510812826,0.489187174,0.12745929,0.146197228,0.184466019,0.099514563,0.216769851,0.186136551,0.481906443,0.40007958,0.017020904,0.12815795,0.313350011,0.314378178,0.196601942,0.049084832,0.349983584,0.02184466,0.570276997,0.057043524,0.160588826,0.103671622,0,0.497542633,0.521256804,0.478743196
519,"1,627",8059011602,0.061462815,0.009219422,0.13952059,0.015365704,0.071296865,0.017824216,0.004917025,0.039336202,0.062692071,0.100799017,0.084818685,0.103872157,0.144437615,0.065765212,0.046097111,0.032575292,"3,417",0.695054141,0.025753585,0.026046239,0.038923032,0.000877963,0.21334504,"1,512",0.597222222,0.402777778,0.193656647,0.03331895,0.83712354,0.046097111,0.33512971,0.100017667,0.028161144,0.240144286,0.329726407,0.347106291,0.307012417,0.237422074,0.144437615,0.221661108,0.118694494,0.048862938,0.617120932,0.055583113,0.130231197,0.131100589,0.029046631,0.41967874,0.610147859,0.389852141
520,"1,951",8059011701,0.022039979,0.005125577,0.027165556,0.048692978,0.034341363,0.033828806,0.03075346,0.060994362,0.035366479,0.059969247,0.097898514,0.196309585,0.117888262,0.120963608,0.049718093,0.058944131,"4,069",0.87122143,0.012779553,0.012779553,0.042516589,0,0.060702875,"1,948",0.769507187,0.230492813,0.069443427,0.018523811,0.162993337,0.146078934,0.161420998,0.189824797,0.176133451,0.37236558,0.186008561,0.206507002,0.354356583,0.448707622,0.117888262,0.407706851,0.128018086,0.088416197,0.838310253,0.027581687,0.063897764,0.14320441,0,0.119410821,0.787380811,0.212619189
521,"2,088",8059011702,0.057471264,0.012452107,0.016762452,0.026340996,0.013409962,0.03256705,0.054118774,0.023467433,0.019157088,0.076149425,0.110153257,0.172413793,0.129789272,0.091475096,0.087164751,0.07710728,"5,035",0.818669315,0.009136048,0.014299901,0.069910626,0.000595829,0.087388282,"2,199",0.79990905,0.20009095,0.181080095,0.045001859,0.100574713,0.079022989,0.063033298,0.18274466,0.309952978,0.143266755,0.100755928,0.262224231,0.398714242,0.39408867,0.129789272,0.308316061,0.224438707,0.11566092,0.772327705,0.01971803,0.071499503,0.235473028,0.01971248,0.171904649,0.818655809,0.181344191
522,"1,509",8059011708,0.033134526,0.023194168,0.02518224,0.010603048,0.047713718,0.006626905,0.043074884,0.030483764,0.015241882,0.123260437,0.073558648,0.201457919,0.124585818,0.06361829,0.115970842,0.062292909,"3,684",0.90228013,0.007600434,0.010043431,0.022258415,0.00135722,0.056460369,"1,607",0.851897946,0.148102054,0.104400055,0.08382362,0.151093439,0.031809145,0.224277523,0.037185792,0.246701609,0.186100881,0.080164061,0.42445328,0.266255229,0.460475244,0.124585818,0.214424926,0.298610911,0.093439364,0.877306441,0.016403767,0.050217155,0.074970811,0.044902432,0.111065233,0.872137815,0.127862185
523,"1,513",8059011709,0,0.013218771,0.026437541,0.033707865,0.039656312,0.021810972,0.04031725,0.04957039,0.051553206,0.105089227,0.214805023,0.097818903,0.077329808,0.120290813,0.075346993,0.033046927,"3,000",0.872333333,0.008,0.015,0.036666667,0.002666667,0.065333333,"1,464",0.651639344,0.348360656,0,0.047772577,0.158625248,0.101123596,0.186403824,0.122388691,0.230907889,0.302623168,0.271141995,0.361879837,0.777515114,0.223586064,0.077329808,0.405439199,0.194009406,0.04957039,0.839706319,0.017266136,0.075,0.123500697,0.088224299,0.128519562,0.666127829,0.333872171
524,"1,950",8059011710,0.032820513,0.041025641,0.027179487,0.031794872,0.027692308,0.097948718,0.034871795,0.018461538,0.041025641,0.08,0.123589744,0.158974359,0.119487179,0.076410256,0.042564103,0.046153846,"3,599",0.870519589,0.015559878,0.012225618,0.040566824,0.001389275,0.059738816,"1,804",0.611973392,0.388026608,0.103410663,0.148266481,0.163076923,0.095384615,0.130167224,0.54962317,0.19972028,0.112706179,0.215772696,0.275483871,0.447349379,0.363369963,0.119487179,0.257540143,0.109597424,0.069230769,0.837429046,0.033582371,0.061128091,0.136637211,0.045962923,0.117514385,0.62532268,0.37467732
525,"1,780",8059011711,0.061797753,0.012359551,0.016853933,0.03988764,0.030898876,0.061235955,0.028651685,0.041011236,0.011235955,0.048876404,0.091573034,0.21741573,0.183146067,0.06011236,0.047191011,0.047752809,"3,782",0.879693284,0.020359598,0.011369646,0.038075093,0.001586462,0.048915918,"1,781",0.681078046,0.318921954,0.194711967,0.04466736,0.101123596,0.119662921,0.145239646,0.343615521,0.164096016,0.250370234,0.05909505,0.168308264,0.331460674,0.496950241,0.183146067,0.202608215,0.121511155,0.071629213,0.848947208,0.043941449,0.056848228,0.128244559,0.052486693,0.09622427,0.696412004,0.303587996
